clean_data,label
khách_hàng đặt size bé gửi size to . hình trong ảnh k_thể ưng nổi . thảm_họa thời_trang là đây . mất lòng tin chất_lượng sản_phẩm rất kém,NEG
"shop gửi đúng mẫu , màu vàng thì rõ xinh , bộ ong mh nhìn ảnh tưởng vàng đậm hóa ra là nâu , hơi già",POS
"áo mình nhận bị lỗi đường may , mình phải qua shop_đổi , chất vải thì đẹp , đóng_gói sản_phẩm oki",POS
"tôi rất kĩ_tính và trước rất e_dè khi mua hàng online , cho_nên tôi đã tìm_hiểu kĩ mới dám mua hàng ở shop , thấy có nhiều đánh_giá tốt nên cũng thử mua , ai_ngờ giá rẻ thế_này mà sản_phẩm đúng chính hãng , dùng rất tốt , k hề đáng thất_vọng tí nào , sẽ tiếp_tục mua hàng ở shop",POS
"móc dán thi dính đầy keo , cấn gãy tùm_lum , , ao phông trơn cầm lên thấy muốn xũi huống_chi mặc vào nguoi .",NEG
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời rất đáng tiền thời_gian giao hàng rất nhanh,POS
"thích lắm luôn , ko_ngờ áo đẹp vậy , màu đẹp form áo cũng đẹp , ưng cực_kì ❤_️ ❤_️ ❤ ️",POS
"đóng_gói sản_phẩm rất đẹp và chắc_chắn , uy_tín và nhanh_nhẹn , chưa sử_dụng nhưng cảm . thấy tin_tưởng , hi_vọng tốt",POS
đã dặn lấy áo size s m mag lấy toàn s nhỏ chút síu à làm_ăn gì kì_cục mua lần đầu cũng như lần cuối luôn,NEG
"shop phục_vụ rất kém , mình mua 2 cái , gửi chỉ 1 cái thôi , nhắn_tin hỏi thì shop nói sẽ đền cho mình vậy_mà hơn một tuần rồi ko thấy , mình nhắn_tin hỏi lại shop_ko trả_lời luôn :) mặc_dù mình thấy shop đang trực_tuyến , hơn 1 ngày rồi cũng ko thấy trả_lời gì hết :)) quá tệ",NEG
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS
hàng rất chất_lượng 👌 giao hàng nhanh 😌_k bị lõi chỗ nào hết i như hình_😇 rất đáng đồng_tiên .. nhưng em có thắc_mắc sai đơn hàng em tren 200 k mà_lại bị chịu 15 k_phí vận_chuyển,POS
"tại_sao mua 2 sản_phẩm cùng 1 địa_chỉ , giao hàng cùng 1 lúc mà shop lại tính 2 lần tiền ship ? ? ? ?",NEG
"tuy áo còn chỉ thừa , in bị lem và hơi bẩn nhưng vẫn cho shop 5 🌟 vì hợp với giá tiền",POS
"đóng_gói sản_phẩm rất đẹp và chắc_chắn , nhưng hộp quà 1 góc hơi nát .... , giấy bao ngoài cây lăn_mặt cũng bị rách ... chất_lượng sp tốt , là một món quà ý_nghĩa",POS
giày đẹp chất_lượng tuyệt_vời cị bán hàng dễ_thương . trả_lời tin nhắn nhanh . giao hàng nhanh . nhưng dây ơi dài nha shop 😁 😁 hứa sẽ ủng_hộ tiếp_chúc shop bán hàng may_mắn,POS
"về chất_lượng sp thì áo vải khá mỏng , mỏng hơn mình nghĩ , nhưng form áo đẹp , chuẩn , y_hình , khá hài_lòng ~_5/5 * luôn : 3",POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt_shop phục_vụ rất tốt_shop phục_vụ rất tốt_shop phục_vụ rất tốt,POS
"đặt màu trắng shop giao màu xanh , 1 sự nhầm_lẫn , mình cần áo trắng đi làm ? ? ? ? ?",NEG
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt nhất_định ủng_hộ shop tiếp <3,POS
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền shop phục_vụ rất tốt thời_gian giao hàng rất nhanh,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền rất đáng tiền rất đáng tiền thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh,POS
"chất_lượng sản_phẩm rất kém , như hàng nhái . bỉm bên trong vón_cục , mỏng . mọi ng đừng mua cho con nhé",NEG
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt_shop phục_vụ rất tốt rất đáng tiền rất đáng tiền,POS
"chất vải áo đẹp , mẫu y_hình , sản_phẩm rất ok đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền rất đáng tiền",POS
đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền rất đáng tiền . rất ok nhưng tiếc là mình 52 kg k mặc đc size m,POS
"chất_lượng sản_phẩm rất kém , tôi đã làm theo hướng_dẫn trả hàng và bên shop nói với tôi như_thế sẽ gây khó_khăn khi giao_nhận của shop nên bấm hủy trả hàng và gởi hàng lại địa_chỉ nơi gởi kèm thu hộ cod cho nhanh . kết_quả là bên shop không nhận lại hàng và bên shopee không_thể quyết vì quá thời_gian",POS
"chưa bao_giờ mình thấy ng bán gửi hàng nhanh như_vậy , chỉ sau 2 p mình tạo đơn hàng , quẹt thẻ , đã thấy hàng đc đóng_gói và gửi đi rồi :))) ( 19 h34 tạo đơn hàng , 19 h36 hàng đã giao cho giao hàng nhanh_😃 )",POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh có chút nhầm hàng cần chú_ý hơn,POS
size m dành cho dưới 50 kg mà mình 47 kg mặc rộng quá . chất vải mềm mùa hè mặc thoáng,POS
chất_lượng sản_phẩm tạm được đóng_gói sản_phẩm tạm được shop phục_vụ tạm được giá_cả chấp_nhận được giá_cả chấp_nhận được thời_gian giao hàng tạm được,POS
"chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh , sản_phẩm rất đẹp , chất_lượng rất ok . lần sau mk sẽ mua tiếp . ❤ ❤ ❤",POS
"đầm đẹp . form chuẩn y_hình . nếu ai còn đang đắn_đo . xin đừng ngần_ngại , rất đáng tiền shop phục_vụ rất tốt",POS
moi nhân_ma giày da bị bỏng kéo ở mũi giày . vien giày có dãn keo nham_nho mấy chỗ . dung là hàng giảm_giá,NEG
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh_😋 😋,POS
shop phục_vụ rất kém m báo size m lại gửi sz s_nt với shop mà ko trả_lời . m đành bỏ_xó cái quần vì ko_ních vừa,NEG
"chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt thời_gian giao hàng rất nhanh , vải dày_dặn , rất đẹp",POS
"chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn vải co_giãn tốt , quần ôm sát , form đẹp , điểm cộng to_bự là shop có bảng chọn size theo số đo vòng nên lựa_chọn chuẩn_xác hơn là chỉ dựa vào cân nặng và chiều cao",POS
thời_gian giao hàng rất nhanh đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời rất đáng tiền shop phục_vụ rất tốt,POS
"quần_chất mềm mịn , nhưng đũng ngắn đáp_bụng cũng ngắn mặc hay bị tuột : ( ( may mua 1 cái mặc thử , chắc k mặc đc nhiều",POS
"ưng_ý shop gửi hàng đúng mẫu , chất_lượng tốt so vs giá nè , mỗi tội hết mẫu mình ưng 😢 phải lựa mẫu khác trong ib",POS
chất tạm đc phù_hợp vs giá tiền . mình đã dặn_shop là gửi đúng màu cho mình mà shop lại gửi cho m 2 cái màu giống nhau 😟,POS
"không biết giặt có bị phai không nhưng về cơ_bản mình rất ưng , sau có dịp sẽ ủng_hộ shop tiếp",POS
"tuy_vậy nhưng màu này mặc cũng ưng , vải ưng luôn vì mịn , dạng giống voan cát nên k nhăn",POS
"hàng xấu_tệ , mình hầu_như không chê_trách ai bao_giờ nhưng shop làm_việc vậy là rất bậy , áo như là giẻ lau nhà vậy ..",NEG
"áo nhiều chỉ thừa , độ hoàn_thiện kém , vải mỏng , mong_shop cải_thiện chất_lượng sản_phẩm : ( rất đáng tiền",POS
"đã hủy xanh ngọc lấy màu ghi nhưng shop giao màu xanh_ngọc cũng rất ưng , màu rêu đậm cũng khá ok",POS
"hàng mình yêu_cầu là mẫu chấm_bi thì hết , shop tự_ý giao_mẫu khác ko_thèm hỏi ý_kiến mình , lúc đầu còn không xin_lỗi vì tự_ý đổi mẫu , sau mình nói mới xin_lỗi",NEG
_giày đẹp lắm ạ .. nhưng giao sai mất màu ... ci chủ_shop nhiệt_tình giải_quyết sai_sót ... đã mua rất nhiều lần và rất ưng_ý ... mong lần sau ci để_ý hơn trk khi giao 😘 😍,POS
"quần_đẹp , vải dày_dặn , mình 46 kg đặt size_m mà thấy ôm lắm ko biết vài bữa bầu to_mập lên mặc được ko nữa",POS
"mình mua trên shopee rất nhiều sản_phẩm nhưng đây là sản_phẩm mà lúc mình mở ra mình kg nói nên lời vì quá thích từ cách đóng_gói cho đến chất vải , các bạn nên mua vì khi bạn sờ vào nó bạn sẽ kg hối_hận khi mua sản_phẩm này đâu , ủng_hộ shop_độ uy_tín và chất_lượng , chúc_shop buôn_may bán đắt , ngàn * 👍",POS
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS
"chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền . 76 , 100 mà vận_chuyển thu 77 , 000 😩",POS
"quần_đẹp , chủ_shop dễ_thương còn đc tặng thêm cuốn sổ nhỏ mini cute ưng lắm , sẽ ủng_hộ shop dài_dài ♥ ♥",POS
sp có tem của nhà phân_phối digiworld nhưng mình không thấy tem bạc chống hàng giả trên vỏ hộp và trên thân pin,POS
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS
hang gi dau ma_quan lot rach_ben trong het mieng tham_sua thi chat xai 1 lan roi duc chu_giat lai_gi dc rất không đáng tiền,NEG
rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền,POS
"giày thì face rồi không biết loại mấy ở clip còn có tem_mác , với giá này mn có thểm tham_khảo thêm có nhiều shop bán tầm 280 k thôi",NEG
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh_👍 👍_❤ ️,POS
"con đầu rất ưng nhưng con gửi sau cho mình vỏ nát be nát bét nha_bác , chú_ý khâu đóng_gói cho mình",NEG
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền,POS
"bản_thân vốn lười comment và rate_sao vô_cùng , nhưng lần nào mua hàng e_lan cũng cố lê_lết rate 5 ⛥ cho e vì sợ e bị tụt sao oan_ức mà tội_e , bán hàng dễ dãi_vãi , chắc tại hàng mịn quá đấy mà",POS
tuy phải chờ 1 tháng lận ( từ 12/9 đến 3/10 mới được đổi trả ) nhưng cũng do lỗi bên ghn ủ bưu_kiện của mình nên vẫn ghi_nhận shop,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS
đóng_gói sản_phẩm rất đẹp và chắc_chắn vai rộng thùng thình_shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS
hộp bị méo_😂 nhưng vẫn ksao . shop tặng thêm quà 😚 chắc là túi thơm để phòng . em 55 kg mà bị chật_😭 😭 😭,POS
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh_áo đẹp vải tốt,POS
"dùng đến khi lên tone mới đánh_giá ^ ^_răng mình thuộc dạng vàng khó chữa , dùng tới lần 5 mới lên tone @_@ vừa order thêm ^ ^",POS
shop phục_vụ rất kém giao sai màu cho khách nt ns vs_shop thì shop k đk câu xl trả_lời mỗi câu ok,NEG
"đã nhận được hàng và ưng lắm , cái mình thích nhất là shop giao đúng mẫu đã đặt nhất_định sẽ mua nữa để ủng_hộ shop",POS
"chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn . bộ nữ chanel này chất đẹp lắm , mình rất ưng_ý",POS
áo vải đẹp lắm ạ chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS
"có máy rồi lại ko_thể mua được phim để chụp , các hiệu ảnh đã bỏ phim từ lâu và cũng ko có chỗ nào rửa phim",POS
"viền mền may xấu . chất bên trong gối là dạng giấy , dễ rách hoặc mủn ra khi ngâm nước",NEG
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt_shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh .,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt_shop phục_vụ rất tốt thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh,POS
áo giống hình_đẹp lắm luôn 😊_😊 😊 chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt_shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh giay dep cac ban nen mua di,POS
